Name,TVT-split,year,Longitude,Latitude,North angle,Owner
56492_2,Trainning,2015,139.7307592,35.63289298,7.466515064,Google Street View
56493_1,Trainning,2015,139.7307759,35.63300165,6.735983372,Google Street View
56496_1,Trainning,2015,139.730826,35.63332767,287.9403992,Google Street View
56499_1,Trainning,2015,139.7308762,35.63365368,6.926326275,Google Street View
56500_1,Trainning,2015,139.7308929,35.63376235,6.922447205,Google Street View
56500_2,Trainning,2015,139.7308929,35.63376235,6.922447205,Google Street View
56501_2,Trainning,2015,139.7309096,35.63387102,7.164106369,Google Street View
56503_1,Trainning,2015,139.7309431,35.63408836,7.660729885,Google Street View
56503_2,Trainning,2015,139.7309431,35.63408836,7.660729885,Google Street View
56504_1,Trainning,2015,139.7309598,35.63419703,7.671765327,Google Street View
56504_2,Trainning,2015,139.7309598,35.63419703,7.671765327,Google Street View
56505_1,Trainning,2015,139.7309765,35.6343057,7.321732044,Google Street View
56505_2,Trainning,2015,139.7309765,35.6343057,7.321732044,Google Street View
56506_1,Trainning,2015,139.7309932,35.63441437,7.073846817,Google Street View
56509_1,Trainning,2015,139.7310434,35.63474038,5.696771145,Google Street View
56510_1,Trainning,2015,139.7310601,35.63484905,5.402842522,Google Street View
56511_1,Trainning,2015,139.7310768,35.63495772,5.275092125,Google Street View
56513_1,Trainning,2015,139.7311103,35.63517506,5.692566872,Google Street View
56515_1,Trainning,2015,139.7311437,35.63539239,7.832880974,Google Street View
56516_1,Trainning,2015,139.7311604,35.63550106,1.605115056,Google Street View
56517_1,Trainning,2015,139.7311771,35.63560973,5.778652668,Google Street View
56523_1,Trainning,2015,139.7312429,35.6361585,8.473664284,Google Street View
56524_1,Trainning,2015,139.731255,35.63626757,8.819005013,Google Street View
56528_1,Trainning,2015,139.7313035,35.63670385,8.950631142,Google Street View
56531_1,Trainning,2015,139.7313399,35.63703105,8.963823318,Google Street View
56535_1,Trainning,2015,139.7313883,35.63746733,8.486886024,Google Street View
56536_1,Trainning,2015,139.7314005,35.6375764,8.568903923,Google Street View
56538_1,Trainning,2015,139.7314247,35.63779453,8.804853439,Google Street View
56543_1,Trainning,2015,139.7315269,35.63833166,8.610710144,Google Street View
56545_1,Trainning,2015,139.7316284,35.63853456,9.324687004,Google Street View
56546_1,Trainning,2015,139.7316791,35.63863602,9.961689949,Google Street View
56547_1,Trainning,2015,139.7317298,35.63873747,11.07009411,Google Street View
56547_2,Trainning,2015,139.7317298,35.63873747,11.07009411,Google Street View
56548_1,Trainning,2015,139.7317806,35.63883893,9.69460392,Google Street View
56548_2,Trainning,2015,139.7317806,35.63883893,9.69460392,Google Street View
56549_1,Trainning,2015,139.7318313,35.63894038,16.14551353,Google Street View
56549_2,Trainning,2015,139.7318313,35.63894038,16.14551353,Google Street View
56554_1,Trainning,2015,139.7320849,35.63944765,26.58983231,Google Street View
56554_2,Trainning,2015,139.7320849,35.63944765,26.58983231,Google Street View
56555_2,Trainning,2015,139.7321357,35.6395491,27.43040657,Google Street View
56556_2,Trainning,2015,139.7321864,35.63965055,27.22562981,Google Street View
56557_1,Trainning,2015,139.7322371,35.639752,26.99801254,Google Street View
56560_1,Trainning,2015,139.7323893,35.64005636,14.69508934,Google Street View
56560_2,Trainning,2015,139.7323893,35.64005636,14.69508934,Google Street View
56564_1,Trainning,2015,139.7325833,35.64044444,62.43265152,Google Street View
56564_2,Trainning,2015,139.7325833,35.64044444,62.43265152,Google Street View
56565_1,Trainning,2015,139.7326388,35.64054425,24.09805489,Google Street View
56565_2,Trainning,2015,139.7326388,35.64054425,24.09805489,Google Street View
56566_1,Trainning,2015,139.7326942,35.64064405,24.20922661,Google Street View
56567_1,Trainning,2015,139.7327497,35.64074386,23.90375137,Google Street View
56568_1,Trainning,2015,139.7328051,35.64084367,23.87489891,Google Street View
56569_1,Trainning,2015,139.7328606,35.64094347,24.01711082,Google Street View
56569_2,Trainning,2015,139.7328606,35.64094347,24.01711082,Google Street View
56571_2,Trainning,2015,139.7329715,35.64114308,24.02546883,Google Street View
56572_1,Trainning,2015,139.7330269,35.64124289,23.96281242,Google Street View
56572_2,Trainning,2015,139.7330269,35.64124289,23.96281242,Google Street View
56577_1,Trainning,2015,139.7333041,35.64174192,23.41290092,Google Street View
56578_2,Trainning,2015,139.7333596,35.64184172,157.0739594,Google Street View
56579_2,Trainning,2015,139.733415,35.64194153,22.98695374,Google Street View
56580_1,Trainning,2015,139.7334705,35.64204133,24.18861771,Google Street View
56580_2,Trainning,2015,139.7334705,35.64204133,24.18861771,Google Street View
56581_2,Trainning,2015,139.7335259,35.64214114,24.99942398,Google Street View
56584_1,Trainning,2015,139.7336923,35.64244055,24.19859695,Google Street View
56585_2,Trainning,2015,139.7337477,35.64254036,23.83862305,Google Street View
56589_1,Trainning,2015,139.7339695,35.64293957,86.17471313,Google Street View
56589_2,Trainning,2015,139.7339695,35.64293957,86.17471313,Google Street View
56591_1,Trainning,2015,139.7340946,35.64299032,25.19655418,Google Street View
56591_2,Trainning,2015,139.7340946,35.64299032,25.19655418,Google Street View
56592_2,Trainning,2015,139.7342169,35.6430362,323.9580383,Google Street View
56595_1,Trainning,2015,139.734584,35.64317385,107.7350464,Google Street View
56597_1,Trainning,2015,139.7348287,35.64326561,61.07735443,Google Street View
56597_2,Trainning,2015,139.7348287,35.64326561,61.07735443,Google Street View
56598_1,Trainning,2015,139.734951,35.64331149,59.94678116,Google Street View
56598_2,Trainning,2015,139.734951,35.64331149,59.94678116,Google Street View
56599_1,Trainning,2015,139.7350734,35.64335737,61.1305275,Google Street View
56599_2,Trainning,2015,139.7350734,35.64335737,61.1305275,Google Street View
56600_1,Trainning,2015,139.7351957,35.64340325,61.06715393,Google Street View
56600_2,Trainning,2015,139.7351957,35.64340325,61.06715393,Google Street View
56601_1,Trainning,2015,139.7353181,35.64344914,60.94289398,Google Street View
56601_2,Trainning,2015,139.7353181,35.64344914,60.94289398,Google Street View
56603_1,Trainning,2015,139.7355628,35.6435409,240.7793274,Google Street View
56603_2,Trainning,2015,139.7355628,35.6435409,240.7793274,Google Street View
56604_2,Trainning,2015,139.7356851,35.64358678,240.1670532,Google Street View
56605_1,Trainning,2015,139.7358075,35.64363266,240.8594666,Google Street View
56605_2,Trainning,2015,139.7358075,35.64363266,240.8594666,Google Street View
56606_1,Trainning,2015,139.7359298,35.64367854,241.0013123,Google Street View
56606_2,Trainning,2015,139.7359298,35.64367854,241.0013123,Google Street View
56607_2,Trainning,2015,139.7360522,35.64372442,240.754364,Google Street View
56608_1,Trainning,2015,139.7361745,35.6437703,237.3493042,Google Street View
56608_2,Trainning,2015,139.7361745,35.6437703,237.3493042,Google Street View
56610_1,Trainning,2015,139.7363063,35.64383881,236.5882874,Google Street View
56610_2,Trainning,2015,139.7363063,35.64383881,236.5882874,Google Street View
56611_1,Trainning,2015,139.7364182,35.64389983,338.4683228,Google Street View
56611_2,Trainning,2015,139.7364182,35.64389983,338.4683228,Google Street View
56612_1,Trainning,2015,139.7365301,35.64396086,56.97277451,Google Street View
56612_2,Trainning,2015,139.7365301,35.64396086,56.97277451,Google Street View
56613_1,Trainning,2015,139.736642,35.64402189,234.8806458,Google Street View
56613_2,Trainning,2015,139.736642,35.64402189,234.8806458,Google Street View
56614_1,Trainning,2015,139.7367538,35.64408291,234.0434875,Google Street View
56614_2,Trainning,2015,139.7367538,35.64408291,234.0434875,Google Street View
56615_1,Trainning,2015,139.7368657,35.64414394,232.4881134,Google Street View
56616_1,Trainning,2015,139.7369776,35.64420497,232.3973999,Google Street View
56616_2,Trainning,2015,139.7369776,35.64420497,232.3973999,Google Street View
56617_1,Trainning,2015,139.7370895,35.64426599,232.8148193,Google Street View
56618_1,Trainning,2015,139.7372014,35.64432702,232.9024963,Google Street View
56619_1,Trainning,2015,139.7373133,35.64438804,233.518219,Google Street View
56621_1,Trainning,2015,139.737537,35.6445101,235.1763611,Google Street View
56622_1,Trainning,2015,139.7376489,35.64457112,163.3936462,Google Street View
56622_2,Trainning,2015,139.7376489,35.64457112,163.3936462,Google Street View
56623_1,Trainning,2015,139.7377608,35.64463215,234.9831848,Google Street View
56623_2,Trainning,2015,139.7377608,35.64463215,234.9831848,Google Street View
56626_1,Trainning,2015,139.7380964,35.64481523,236.8755646,Google Street View
56626_2,Trainning,2015,139.7380964,35.64481523,236.8755646,Google Street View
56627_1,Trainning,2015,139.7382083,35.64487625,238.1444244,Google Street View
56629_1,Trainning,2015,139.7384321,35.6449983,237.9181061,Google Street View
56629_2,Trainning,2015,139.7384321,35.6449983,237.9181061,Google Street View
56630_2,Trainning,2015,139.738544,35.64505933,237.876297,Google Street View
56631_1,Trainning,2015,139.7386558,35.64512036,238.0243073,Google Street View
56631_2,Trainning,2015,139.7386558,35.64512036,238.0243073,Google Street View
56632_1,Trainning,2015,139.7387677,35.64518138,238.2803802,Google Street View
56632_2,Trainning,2015,139.7387677,35.64518138,238.2803802,Google Street View
56633_2,Trainning,2015,139.7388796,35.64524241,237.3243713,Google Street View
56635_1,Trainning,2015,139.7391034,35.64536446,237.6164246,Google Street View
56636_1,Trainning,2015,139.7392152,35.64542548,237.1182251,Google Street View
56636_2,Trainning,2015,139.7392152,35.64542548,237.1182251,Google Street View
56637_1,Trainning,2015,139.7392921,35.64551174,234.9024048,Google Street View
56640_1,Trainning,2015,139.7394751,35.64580463,213.7695313,Google Street View
56641_1,Trainning,2015,139.7395361,35.64590226,209.5800629,Google Street View
56643_2,Trainning,2015,139.7396582,35.64609752,206.7435303,Google Street View
56644_2,Trainning,2015,139.7397192,35.64619515,207.8252106,Google Street View
56646_1,Trainning,2015,139.7398412,35.64639041,212.1488495,Google Street View
56646_2,Trainning,2015,139.7398412,35.64639041,212.1488495,Google Street View
56648_1,Trainning,2015,139.7399633,35.64658567,209.3643799,Google Street View
56649_1,Trainning,2015,139.7400243,35.6466833,209.471283,Google Street View
56649_2,Trainning,2015,139.7400243,35.6466833,209.471283,Google Street View
56652_1,Trainning,2015,139.7402073,35.64697619,211.396698,Google Street View
56652_2,Trainning,2015,139.7402073,35.64697619,211.396698,Google Street View
56653_1,Trainning,2015,139.7402684,35.64707381,211.4302826,Google Street View
56653_2,Trainning,2015,139.7402684,35.64707381,211.4302826,Google Street View
56656_1,Trainning,2015,139.7404514,35.6473667,209.9198456,Google Street View
56656_2,Trainning,2015,139.7404514,35.6473667,209.9198456,Google Street View
56657_1,Trainning,2015,139.7405124,35.64746433,209.6532898,Google Street View
56657_2,Trainning,2015,139.7405124,35.64746433,209.6532898,Google Street View
56659_1,Trainning,2015,139.7406345,35.64765958,210.1745605,Google Street View
56660_1,Trainning,2015,139.7407633,35.64767624,211.1259003,Google Street View
56662_1,Trainning,2015,139.7410316,35.64769688,213.5371094,Google Street View
56663_2,Trainning,2015,139.7411657,35.6477072,260.3890686,Google Street View
56664_2,Trainning,2015,139.7412999,35.64771751,268.9223022,Google Street View
56665_1,Trainning,2015,139.741434,35.64772783,268.9121704,Google Street View
56665_2,Trainning,2015,139.741434,35.64772783,268.9121704,Google Street View
56667_1,Trainning,2015,139.7417023,35.64774847,270.3644104,Google Street View
56667_2,Trainning,2015,139.7417023,35.64774847,270.3644104,Google Street View
56669_2,Trainning,2015,139.7419706,35.64776911,269.5152588,Google Street View
56670_1,Trainning,2015,139.7421048,35.64777943,90.78108215,Google Street View
56671_2,Trainning,2015,139.7422389,35.64778975,267.699585,Google Street View
56672_2,Trainning,2015,139.7423731,35.64780006,267.9300537,Google Street View
56673_2,Trainning,2015,139.7425072,35.64781038,269.915863,Google Street View
56674_2,Trainning,2015,139.7426414,35.6478207,291.965271,Google Street View
56675_2,Trainning,2015,139.7427755,35.64783102,304.1686401,Google Street View
56677_1,Trainning,2015,139.7430438,35.64785166,89.15087891,Google Street View
56678_1,Trainning,2015,139.743178,35.64786198,86.39586639,Google Street View
56679_1,Trainning,2015,139.7433121,35.6478723,86.10111237,Google Street View
56680_1,Trainning,2015,139.7434463,35.64788262,86.42444611,Google Street View
56681_1,Trainning,2015,139.7435804,35.64789293,87.53835297,Google Street View
56682_1,Trainning,2015,139.7437145,35.64790325,89.09970856,Google Street View
56684_1,Trainning,2015,139.7439828,35.64792389,89.89418793,Google Street View
56685_1,Trainning,2015,139.744117,35.64793421,95.82836151,Google Street View
56685_2,Trainning,2015,139.744117,35.64793421,95.82836151,Google Street View
56686_1,Trainning,2015,139.74425,35.64794444,88.68265533,Google Street View
56686_2,Trainning,2015,139.74425,35.64794444,88.68265533,Google Street View
56689_1,Trainning,2015,139.7442864,35.6482716,6.845979691,Google Street View
56690_1,Trainning,2015,139.7442985,35.64838065,6.732412815,Google Street View
56691_1,Trainning,2015,139.7443106,35.64848971,6.119484425,Google Street View
56691_2,Trainning,2015,139.7443106,35.64848971,6.119484425,Google Street View
56692_1,Trainning,2015,139.7443227,35.64859876,6.06953764,Google Street View
56693_1,Trainning,2015,139.7443348,35.64870781,6.542941093,Google Street View
56693_2,Trainning,2015,139.7443348,35.64870781,6.542941093,Google Street View
56694_1,Trainning,2015,139.7443469,35.64881687,6.931830883,Google Street View
56694_2,Trainning,2015,139.7443469,35.64881687,6.931830883,Google Street View
56696_1,Trainning,2015,139.7443712,35.64903497,7.209348202,Google Street View
56696_2,Trainning,2015,139.7443712,35.64903497,7.209348202,Google Street View
56697_1,Trainning,2015,139.7443833,35.64914402,6.821164608,Google Street View
56697_2,Trainning,2015,139.7443833,35.64914402,6.821164608,Google Street View
56698_2,Trainning,2015,139.7443954,35.64925308,5.917415619,Google Street View
56699_1,Trainning,2015,139.7444075,35.64936213,5.777960777,Google Street View
56700_1,Trainning,2015,139.7444196,35.64947118,5.667530537,Google Street View
56700_2,Trainning,2015,139.7444196,35.64947118,5.667530537,Google Street View
56701_1,Trainning,2015,139.7444318,35.64958023,5.505559921,Google Street View
56702_1,Trainning,2015,139.7444439,35.64968928,5.74471283,Google Street View
56703_1,Trainning,2015,139.744456,35.64979833,5.819297791,Google Street View
56703_2,Trainning,2015,139.744456,35.64979833,5.819297791,Google Street View
56718_1,Trainning,2015,139.7446688,35.65143148,6.319979668,Google Street View
56719_1,Trainning,2015,139.7446843,35.65154025,5.231900215,Google Street View
56720_2,Trainning,2015,139.7446999,35.65164901,4.051021099,Google Street View
56721_1,Trainning,2015,139.7447154,35.65175777,93.8205719,Google Street View
56725_1,Trainning,2015,139.7447775,35.65219282,3.347214699,Google Street View
56725_2,Trainning,2015,139.7447775,35.65219282,3.347214699,Google Street View
56726_1,Trainning,2015,139.7447931,35.65230158,4.931096554,Google Street View
56733_1,Trainning,2015,139.7455931,35.66373203,217.4288635,Google Street View
56733_2,Trainning,2015,139.7455931,35.66373203,217.4288635,Google Street View
56734_2,Trainning,2015,139.7456781,35.663817,217.250351,Google Street View
56736_1,Trainning,2015,139.745848,35.66398693,216.8299255,Google Street View
56737_2,Trainning,2015,139.745933,35.6640719,217.1262817,Google Street View
56738_2,Trainning,2015,139.746018,35.66415687,217.3117523,Google Street View
56741_1,Trainning,2015,139.7462729,35.66441177,215.6487274,Google Street View
56743_1,Trainning,2015,139.7464428,35.6645817,206.1978455,Google Street View
56743_2,Trainning,2015,139.7464428,35.6645817,206.1978455,Google Street View
56744_2,Trainning,2015,139.7465278,35.66466667,20.85934067,Google Street View
56745_2,Trainning,2015,139.7466127,35.66475164,234.4920654,Google Street View
56746_1,Trainning,2015,139.7466977,35.6648366,271.6694641,Google Street View
56746_2,Trainning,2015,139.7466977,35.6648366,271.6694641,Google Street View
56747_1,Trainning,2015,139.7489722,35.66988889,27.5960331,Google Street View
56747_2,Trainning,2015,139.7489722,35.66988889,27.5960331,Google Street View
56748_2,Trainning,2015,139.7489215,35.66978747,27.25819397,Google Street View
56749_2,Trainning,2015,139.7488708,35.66968605,26.75790787,Google Street View
56750_1,Trainning,2015,139.7488201,35.66958463,26.54644203,Google Street View
56752_1,Trainning,2015,139.7487187,35.66938179,26.6914959,Google Street View
56752_2,Trainning,2015,139.7487187,35.66938179,26.6914959,Google Street View
56753_1,Trainning,2015,139.748668,35.66928037,26.6844883,Google Street View
56753_2,Trainning,2015,139.748668,35.66928037,26.6844883,Google Street View
56754_1,Trainning,2015,139.7486172,35.66917895,26.95025826,Google Street View
56756_2,Trainning,2015,139.7485158,35.66897611,28.68590355,Google Street View
56757_1,Trainning,2015,139.7484651,35.66887469,204.4121399,Google Street View
56757_2,Trainning,2015,139.7484651,35.66887469,204.4121399,Google Street View
56758_1,Trainning,2015,139.7484144,35.66877327,26.2097168,Google Street View
56758_2,Trainning,2015,139.7484144,35.66877327,26.2097168,Google Street View
56759_1,Trainning,2015,139.7483637,35.66867184,24.79768372,Google Street View
56759_2,Trainning,2015,139.7483637,35.66867184,24.79768372,Google Street View
56760_1,Trainning,2015,139.748313,35.66857042,202.3072357,Google Street View
56761_1,Trainning,2015,139.7482623,35.668469,188.6771698,Google Street View
56765_1,Trainning,2015,139.7480712,35.66805976,161.3310242,Google Street View
56765_2,Trainning,2015,139.7480712,35.66805976,161.3310242,Google Street View
56766_1,Trainning,2015,139.748028,35.66795607,148.9834595,Google Street View
56766_2,Trainning,2015,139.748028,35.66795607,148.9834595,Google Street View
56767_1,Trainning,2015,139.7479848,35.66785238,183.7306519,Google Street View
56768_2,Trainning,2015,139.7479416,35.66774869,193.2047577,Google Street View
56769_1,Trainning,2015,139.7478984,35.667645,200.9995422,Google Street View
56770_1,Trainning,2015,139.7478552,35.66754131,200.8606567,Google Street View
56770_2,Trainning,2015,139.7478552,35.66754131,200.8606567,Google Street View
56771_1,Trainning,2015,139.747812,35.66743762,200.2851868,Google Street View
56771_2,Trainning,2015,139.747812,35.66743762,200.2851868,Google Street View
56772_2,Trainning,2015,139.7477688,35.66733393,199.9857635,Google Street View
56774_2,Trainning,2015,139.7476824,35.66712654,199.5135345,Google Street View
56776_1,Trainning,2015,139.7475959,35.66691916,200.6540527,Google Street View
56779_1,Trainning,2015,139.7474663,35.66660809,22.20112801,Google Street View
56781_1,Trainning,2015,139.7473799,35.6664007,22.38329124,Google Street View
56781_2,Trainning,2015,139.7473799,35.6664007,22.38329124,Google Street View
56782_1,Trainning,2015,139.7473367,35.66629701,21.9464817,Google Street View
56783_1,Trainning,2015,139.7472935,35.66619332,21.03286934,Google Street View
56785_1,Trainning,2015,139.7472071,35.66598593,19.83273125,Google Street View
56787_1,Trainning,2015,139.7471207,35.66577855,20.19811249,Google Street View
56788_1,Trainning,2015,139.7470775,35.66567485,20.57969856,Google Street View
56792_1,Trainning,2015,139.7469047,35.66526008,20.598423,Google Street View
56792_2,Trainning,2015,139.7469047,35.66526008,20.598423,Google Street View
56793_1,Trainning,2015,139.7468615,35.66515639,20.34618568,Google Street View
56793_2,Trainning,2015,139.7468615,35.66515639,20.34618568,Google Street View
56794_1,Trainning,2015,139.7468182,35.66505269,20.44891739,Google Street View
56794_2,Trainning,2015,139.7468182,35.66505269,20.44891739,Google Street View
56795_1,Trainning,2015,139.746775,35.664949,19.68213081,Google Street View
56795_2,Trainning,2015,139.746775,35.664949,19.68213081,Google Street View
56797_1,Trainning,2015,139.7490229,35.66999031,26.07961464,Google Street View
56798_2,Trainning,2015,139.7490736,35.67009173,23.1947155,Google Street View
56801_2,Trainning,2015,139.7492258,35.67039599,332.4302063,Google Street View
56802_1,Trainning,2015,139.74925,35.67044444,19.14355087,Google Street View
56802_2,Trainning,2015,139.74925,35.67044444,19.14355087,Google Street View
56809_2,Trainning,2015,139.7493007,35.67110142,35.15367508,Google Street View
56810_1,Trainning,2015,139.7493514,35.67120284,21.651577,Google Street View
56810_2,Trainning,2015,139.7493514,35.67120284,21.651577,Google Street View
56811_1,Trainning,2015,139.7494021,35.67130426,21.39503288,Google Street View
56812_1,Trainning,2015,139.7494528,35.67140567,20.88669968,Google Street View
56813_2,Trainning,2015,139.7495035,35.67150709,295.4104614,Google Street View
56818_1,Trainning,2015,139.7498215,35.6719227,15.83765221,Google Street View
56819_1,Trainning,2015,139.7498949,35.67201448,16.28691864,Google Street View
56851_2,Trainning,2015,139.751675,35.67501677,28.69675064,Google Street View
56852_1,Trainning,2015,139.7517258,35.67511818,28.55461121,Google Street View
56899_1,Trainning,2015,139.7595278,35.67516667,24.36527634,Google Street View
56905_1,Trainning,2015,139.7587971,35.67544772,301.6966553,Google Street View
56906_1,Trainning,2015,139.7586753,35.67549456,300.308075,Google Street View
56939_1,Trainning,2015,139.7604847,35.67746321,16.16977692,Google Street View
56940_1,Trainning,2015,139.7604415,35.67735954,15.58509636,Google Street View
56957_1,Trainning,2015,139.7597071,35.67559697,17.09540558,Google Street View
56958_1,Trainning,2015,139.7596639,35.67549328,86.90805817,Google Street View
56960_1,Trainning,2015,139.7595775,35.67528592,34.70668793,Google Street View
56964_1,Trainning,2015,139.7619624,35.68189874,14.90633869,Google Street View
56966_1,Trainning,2015,139.7618971,35.68168637,13.46930695,Google Street View
56967_1,Trainning,2015,139.7618644,35.68158019,15.34059715,Google Street View
56968_1,Trainning,2015,139.7618317,35.681474,15.42912006,Google Street View
56970_1,Trainning,2015,139.7617664,35.68126163,14.97702599,Google Street View
56972_1,Trainning,2015,139.7617011,35.68104926,15.79380226,Google Street View
56973_1,Trainning,2015,139.7616684,35.68094307,16.24687386,Google Street View
56982_1,Trainning,2015,139.7613743,35.67998739,15.7595892,Google Street View
56984_1,Trainning,2015,139.761309,35.67977502,15.91327953,Google Street View
56985_1,Trainning,2015,139.7612763,35.67966883,16.00356865,Google Street View
56987_1,Trainning,2015,139.761211,35.67945646,16.14258766,Google Street View
56988_1,Trainning,2015,139.7611783,35.67935027,15.9449873,Google Street View
56989_1,Trainning,2015,139.7611456,35.67924408,15.70992088,Google Street View
56990_1,Trainning,2015,139.7611129,35.67913789,15.92546463,Google Street View
56991_1,Trainning,2015,139.7610803,35.6790317,15.11626148,Google Street View
56993_1,Trainning,2015,139.7610149,35.67881933,14.58559227,Google Street View
56994_1,Trainning,2015,139.7609822,35.67871314,69.60050201,Google Street View
56995_1,Trainning,2015,139.7609496,35.67860695,16.51559258,Google Street View
57013_1,Trainning,2015,139.7625282,35.68348723,16.70269203,Google Street View
57013_2,Trainning,2015,139.7625282,35.68348723,16.70269203,Google Street View
57014_1,Trainning,2015,139.76249,35.68338227,15.91048336,Google Street View
57019_1,Trainning,2015,139.7622992,35.68285744,18.69838524,Google Street View
57023_1,Trainning,2015,139.7621465,35.68243757,105.9731293,Google Street View
57023_2,Trainning,2015,139.7621465,35.68243757,105.9731293,Google Street View
57024_1,Trainning,2015,139.7621083,35.6823326,16.8570385,Google Street View
57025_1,Trainning,2015,139.7620702,35.68222763,15.8830204,Google Street View
57026_1,Trainning,2015,139.762032,35.68212267,15.60671329,Google Street View
57028_1,Trainning,2015,139.7643969,35.68491506,351.1197205,Google Street View
57028_2,Trainning,2015,139.7643969,35.68491506,351.1197205,Google Street View
57035_1,Trainning,2015,139.7634811,35.68509823,284.7357788,Google Street View
57042_2,Trainning,2015,139.7732109,35.68258231,295.8791504,Google Street View
57044_1,Trainning,2015,139.7729691,35.68267901,295.4810791,Google Street View
57044_2,Trainning,2015,139.7729691,35.68267901,295.4810791,Google Street View
57048_2,Trainning,2015,139.7724856,35.68287243,295.9272766,Google Street View
57049_1,Trainning,2015,139.7723647,35.68292078,24.85788345,Google Street View
57050_1,Trainning,2015,139.7722438,35.68296914,295.8331909,Google Street View
57052_1,Trainning,2015,139.7720021,35.68306584,295.8623352,Google Street View
57054_1,Trainning,2015,139.7717603,35.68316255,295.9707336,Google Street View
57054_2,Trainning,2015,139.7717603,35.68316255,295.9707336,Google Street View
57055_1,Trainning,2015,139.7716394,35.68321091,296.0594482,Google Street View
57055_2,Trainning,2015,139.7716394,35.68321091,296.0594482,Google Street View
57056_2,Trainning,2015,139.7715185,35.68325926,295.8631592,Google Street View
57057_2,Trainning,2015,139.7713976,35.68330761,295.954071,Google Street View
57059_1,Trainning,2015,139.7711559,35.68340432,294.9115601,Google Street View
57059_2,Trainning,2015,139.7711559,35.68340432,294.9115601,Google Street View
57062_1,Trainning,2015,139.7744771,35.68395416,272.7255859,Google Street View
57062_2,Trainning,2015,139.7744771,35.68395416,272.7255859,Google Street View
57064_2,Trainning,2015,139.7743757,35.68375135,179.4123688,Google Street View
57065_1,Trainning,2015,139.774325,35.68364994,21.73039818,Google Street View
57065_2,Trainning,2015,139.774325,35.68364994,21.73039818,Google Street View
57066_1,Trainning,2015,139.7742743,35.68354854,23.78787422,Google Street View
57066_2,Trainning,2015,139.7742743,35.68354854,23.78787422,Google Street View
57067_1,Trainning,2015,139.7742236,35.68344713,210.916687,Google Street View
57068_2,Trainning,2015,139.7741729,35.68334573,206.8990784,Google Street View
57069_1,Trainning,2015,139.7741222,35.68324432,206.2713013,Google Street View
57070_2,Trainning,2015,139.7740715,35.68314292,206.950882,Google Street View
57071_2,Trainning,2015,139.7740208,35.68304151,215.4849701,Google Street View
57072_2,Trainning,2015,139.77397,35.68294011,210.5498199,Google Street View
57073_1,Trainning,2015,139.7739193,35.6828387,207.646698,Google Street View
57073_2,Trainning,2015,139.7739193,35.6828387,207.646698,Google Street View
57074_1,Trainning,2015,139.7738686,35.6827373,205.0245514,Google Street View
57074_2,Trainning,2015,139.7738686,35.6827373,205.0245514,Google Street View
57078_1,Trainning,2015,139.7656389,35.68461111,200.3405762,Google Street View
57082_1,Trainning,2015,139.7651238,35.6847399,284.3186035,Google Street View
57082_2,Trainning,2015,139.7651238,35.6847399,284.3186035,Google Street View
57092_1,Trainning,2015,139.7672172,35.68421654,286.0730591,Google Street View
57092_2,Trainning,2015,139.7672172,35.68421654,286.0730591,Google Street View
57094_1,Trainning,2015,139.7669596,35.68428093,285.6192627,Google Street View
57094_2,Trainning,2015,139.7669596,35.68428093,285.6192627,Google Street View
57099_1,Trainning,2015,139.7663157,35.68444191,284.4989624,Google Street View
57099_2,Trainning,2015,139.7663157,35.68444191,284.4989624,Google Street View
57100_1,Trainning,2015,139.7661869,35.68447411,283.9155273,Google Street View
57101_1,Trainning,2015,139.7660581,35.6845063,284.0112915,Google Street View
57103_2,Trainning,2015,139.7658005,35.6845707,283.5501099,Google Street View
57105_1,Trainning,2015,139.7709167,35.6835,23.60876656,Google Street View
57105_2,Trainning,2015,139.7709167,35.6835,23.60876656,Google Street View
57106_1,Trainning,2015,139.7707852,35.68352391,287.6469727,Google Street View
57106_2,Trainning,2015,139.7707852,35.68352391,287.6469727,Google Street View
57107_1,Trainning,2015,139.7706537,35.68354782,286.8178101,Google Street View
57107_2,Trainning,2015,139.7706537,35.68354782,286.8178101,Google Street View
57108_1,Trainning,2015,139.7705222,35.68357172,286.0524902,Google Street View
57108_2,Trainning,2015,139.7705222,35.68357172,286.0524902,Google Street View
57109_1,Trainning,2015,139.7703907,35.68359563,286.0302124,Google Street View
57111_1,Trainning,2015,139.7701277,35.68364345,285.4636841,Google Street View
57111_2,Trainning,2015,139.7701277,35.68364345,285.4636841,Google Street View
57121_2,Trainning,2015,139.7688128,35.68388253,285.072876,Google Street View
57122_1,Trainning,2015,139.7686813,35.68390644,286.8690186,Google Street View
57122_2,Trainning,2015,139.7686813,35.68390644,286.8690186,Google Street View
57123_1,Trainning,2015,139.7685498,35.68393034,286.6184998,Google Street View
57123_2,Trainning,2015,139.7685498,35.68393034,286.6184998,Google Street View
57124_1,Trainning,2015,139.7684183,35.68395425,286.1248169,Google Street View
57860_1,Trainning,2015,135.5455353,34.70016706,267.058075,Google Street View
73755_1,Trainning,2015,136.6787639,35.04732293,25.49283791,Google Street View
73755_2,Trainning,2015,136.6787639,35.04732293,25.49283791,Google Street View
74159_1,Trainning,2015,136.9399813,35.07995692,147.1435852,Google Street View
76323_2,Trainning,2015,136.9228611,35.10766667,353.3471069,Google Street View
